      0.0000000000      0.0000000000      0.0107690685
      0.1937038730      0.0330263614      0.0881874530
      0.3609369083      0.1326584651      0.0385181562
      0.4998906880      0.2051678295      0.0047383275
      0.6388569493      0.1327181349      0.0403143214
      0.8061844686      0.0329243308      0.0886791321
      1.0000000000     -0.0002050140      0.0113480004
