      0.0000000000      0.0000000000      0.0100963661
      0.1433081177      0.0179997620      0.0009979720
      0.2769441034      0.0739886530      0.0331929904
      0.3898212230      0.1530921133      0.0263694803
      0.4896535154      0.2035778561      0.0414940396
      0.6303035818      0.1406506620      0.0356251435
      0.7988181757      0.0358403980      0.0090410986
      1.0000000000      0.0000000000      0.0100962294
