      0.0000000000      0.0000000000      0.0185354864
      0.1939700752      0.0329680907      0.0450389784
      0.3601689812      0.1313645912      0.0421894178
      0.4999999900      0.2042719144      0.0156604987
      0.6398310022      0.1313646032      0.0421894227
      0.8060299108      0.0329680959      0.0450387664
      1.0000000000     -0.0000000002      0.0185474975
