      0.0000000000      0.0000000000      0.0135737033
      0.1673248877      0.0241363368      0.1152375711
      0.3180017447      0.1007717556      0.0503261992
      0.4420173610      0.1874021946      0.0729818807
      0.5579826929      0.1874021684      0.0729828724
      0.6819982778      0.1007717435      0.0503270040
      0.8326751260      0.0241363328      0.1152376244
      1.0000000000     -0.0000002878      0.0115314614
