#  Chi is reported as CHI_(i)_(j) \hbar \omega (eV)  Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV) 
#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_1_2=  0.000000000000000E+00  -.189439268202829E+00  -.529751406854646E-01
     chi_2_2=  0.000000000000000E+00  0.574423353058935E+01  -.140242188534207E-02
     chi_3_2=  0.000000000000000E+00  0.129301589207828E-03  0.816617373911404E-06
     chi_1_2=  0.100000000000000E-02  -.189424853494643E+00  -.390784543658502E-01
     chi_2_2=  0.100000000000000E-02  0.574415898096757E+01  -.635910350463597E-03
     chi_3_2=  0.100000000000000E-02  0.129299678227033E-03  0.609691893505502E-06
     chi_1_2=  0.200000000000000E-02  -.189416225152613E+00  -.251826097909780E-01
     chi_2_2=  0.200000000000000E-02  0.574414055693674E+01  0.130545768842256E-03
     chi_3_2=  0.200000000000000E-02  0.129299139547794E-03  0.402778680313274E-06
     chi_1_2=  0.300000000000000E-02  -.189413382355168E+00  -.112871843622691E-01
     chi_2_2=  0.300000000000000E-02  0.574417825614773E+01  0.896992609380234E-03
     chi_3_2=  0.300000000000000E-02  0.129299973104488E-03  0.195871964657973E-06
     chi_1_2=  0.400000000000000E-02  -.189416324865160E+00  0.260824448044426E-02
     chi_2_2=  0.400000000000000E-02  0.574427207961076E+01  0.166347630520047E-02
     chi_3_2=  0.400000000000000E-02  0.129302178917692E-03  -.110340225823177E-07
     chi_1_2=  0.500000000000000E-02  -.189425053029811E+00  0.165040993013152E-01
     chi_2_2=  0.500000000000000E-02  0.574442203169530E+01  0.243004299454400E-02
     chi_3_2=  0.500000000000000E-02  0.129305757094183E-03  -.217945050500439E-06
     chi_1_2=  0.600000000000000E-02  -.189439567780784E+00  0.304008027108637E-01
     chi_2_2=  0.600000000000000E-02  0.574462812013065E+01  0.319673882678936E-02
     chi_3_2=  0.600000000000000E-02  0.129310707826952E-03  -.424866888685671E-06
     chi_1_2=  0.700000000000000E-02  -.189459870634389E+00  0.442987774083845E-01
     chi_2_2=  0.700000000000000E-02  0.574489035600701E+01  0.396360996940260E-02
     chi_3_2=  0.700000000000000E-02  0.129317031395232E-03  -.631805307749620E-06
     chi_1_2=  0.800000000000000E-02  -.189485963691902E+00  0.581984462243580E-01
     chi_2_2=  0.800000000000000E-02  0.574520875377696E+01  0.473070261489120E-02
     chi_3_2=  0.800000000000000E-02  0.129324728164539E-03  -.838766079852016E-06
     chi_1_2=  0.900000000000000E-02  -.189517849640012E+00  0.721002321629021E-01
     chi_2_2=  0.900000000000000E-02  0.574558333125779E+01  0.549806298776579E-02
     chi_3_2=  0.900000000000000E-02  0.129333798586728E-03  -.104575497922704E-05
     chi_1_2=  0.100000000000000E-01  -.189555531751393E+00  0.860045584442502E-01
     chi_2_2=  0.100000000000000E-01  0.574601410963369E+01  0.626573735150992E-02
     chi_3_2=  0.100000000000000E-01  0.129344243200057E-03  -.125277778270987E-05
     chi_1_2=  0.110000000000000E-01  -.189599013885404E+00  0.999118485472834E-01
     chi_2_2=  0.110000000000000E-01  0.574650111345913E+01  0.703377201556120E-02
     chi_3_2=  0.110000000000000E-01  0.129356062629277E-03  -.145984027026381E-05
     chi_1_2=  0.120000000000000E-01  -.189648300488891E+00  0.113822526252109E+00
     chi_2_2=  0.120000000000000E-01  0.574704437066224E+01  0.780221334230419E-02
     chi_3_2=  0.120000000000000E-01  0.129369257585712E-03  -.166694822550797E-05
     chi_1_2=  0.130000000000000E-01  -.189703396597147E+00  0.127737015682709E+00
     chi_2_2=  0.130000000000000E-01  0.574764391254899E+01  0.857110775407933E-02
     chi_3_2=  0.130000000000000E-01  0.129383828867387E-03  -.187410743624566E-05
     chi_1_2=  0.140000000000000E-01  -.189764307834974E+00  0.141655741349654E+00
     chi_2_2=  0.140000000000000E-01  0.574829977380761E+01  0.934050174020668E-02
     chi_3_2=  0.140000000000000E-01  0.129399777359130E-03  -.208132369499348E-05
     chi_1_2=  0.150000000000000E-01  -.189831040417877E+00  0.155579128192911E+00
     chi_2_2=  0.150000000000000E-01  0.574901199251399E+01  0.101104418640311E-01
     chi_3_2=  0.150000000000000E-01  0.129417104032727E-03  -.228860279951151E-05
     chi_1_2=  0.160000000000000E-01  -.189903601153385E+00  0.169507601624721E+00
     chi_2_2=  0.160000000000000E-01  0.574978061013698E+01  0.108809747699843E-01
     chi_3_2=  0.160000000000000E-01  0.129435809947058E-03  -.249595055333417E-05
     chi_1_2=  0.170000000000000E-01  -.189981997442493E+00  0.183441587572596E+00
     chi_2_2=  0.170000000000000E-01  0.575060567154465E+01  0.116521471906729E-01
     chi_3_2=  0.170000000000000E-01  0.129455896248263E-03  -.270337276630246E-05
     chi_1_2=  0.180000000000000E-01  -.190066237281243E+00  0.197381512522419E+00
     chi_2_2=  0.180000000000000E-01  0.575148722501097E+01  0.124240059539897E-01
     chi_3_2=  0.180000000000000E-01  0.129477364169927E-03  -.291087525509727E-05
     chi_1_2=  0.190000000000000E-01  -.190156329262411E+00  0.211327803561644E+00
     chi_2_2=  0.190000000000000E-01  0.575242532222265E+01  0.131965979902510E-01
     chi_3_2=  0.190000000000000E-01  0.129500215033260E-03  -.311846384377386E-05
     chi_1_2=  0.200000000000000E-01  -.190252282577349E+00  0.225280888422656E+00
     chi_2_2=  0.200000000000000E-01  0.575342001828724E+01  0.139699703393644E-01
     chi_3_2=  0.200000000000000E-01  0.129524450247308E-03  -.332614436429797E-05
