# final state angular momentum:   2
# broadening parameter (in eV):   0.800000000000    
# absorbing atom type:   1
# Energy (eV)   sigmatot, sigmaup, sigmadown
    0.53511706    0.00001306    0.00001010    0.00000296
    0.63545151    0.00001343    0.00001040    0.00000303
    0.73578595    0.00001358    0.00001053    0.00000305
    0.83612040    0.00001349    0.00001047    0.00000302
    0.93645485    0.00001316    0.00001022    0.00000294
    1.03678930    0.00001263    0.00000980    0.00000283
    1.13712375    0.00001195    0.00000925    0.00000270
    1.23745819    0.00001116    0.00000860    0.00000256
    1.33779264    0.00001032    0.00000789    0.00000243
    1.43812709    0.00000948    0.00000717    0.00000232
    1.53846154    0.00000868    0.00000645    0.00000222
    1.63879599    0.00000793    0.00000578    0.00000215
    1.73913043    0.00000725    0.00000515    0.00000210
    1.83946488    0.00000666    0.00000459    0.00000206
    1.93979933    0.00000614    0.00000409    0.00000205
    2.04013378    0.00000571    0.00000365    0.00000206
    2.14046823    0.00000536    0.00000327    0.00000208
    2.24080268    0.00000507    0.00000294    0.00000213
    2.34113712    0.00000484    0.00000266    0.00000218
    2.44147157    0.00000467    0.00000241    0.00000226
    2.54180602    0.00000454    0.00000219    0.00000235
    2.64214047    0.00000447    0.00000200    0.00000246
    2.74247492    0.00000444    0.00000184    0.00000260
    2.84280936    0.00000445    0.00000170    0.00000275
    2.94314381    0.00000450    0.00000157    0.00000293
    3.04347826    0.00000460    0.00000146    0.00000314
    3.14381271    0.00000474    0.00000137    0.00000337
    3.24414716    0.00000493    0.00000128    0.00000365
    3.34448161    0.00000517    0.00000121    0.00000396
    3.44481605    0.00000547    0.00000115    0.00000433
    3.54515050    0.00000584    0.00000109    0.00000475
    3.64548495    0.00000627    0.00000104    0.00000523
    3.74581940    0.00000679    0.00000100    0.00000579
    3.84615385    0.00000741    0.00000097    0.00000644
    3.94648829    0.00000813    0.00000094    0.00000718
    4.04682274    0.00000896    0.00000092    0.00000804
    4.14715719    0.00000992    0.00000091    0.00000901
    4.24749164    0.00001100    0.00000090    0.00001010
    4.34782609    0.00001219    0.00000089    0.00001129
    4.44816054    0.00001345    0.00000089    0.00001256
    4.54849498    0.00001475    0.00000090    0.00001385
    4.64882943    0.00001600    0.00000091    0.00001509
    4.74916388    0.00001712    0.00000093    0.00001619
    4.84949833    0.00001805    0.00000096    0.00001709
    4.94983278    0.00001874    0.00000099    0.00001775
    5.05016722    0.00001920    0.00000104    0.00001816
    5.15050167    0.00001946    0.00000109    0.00001836
    5.25083612    0.00001958    0.00000116    0.00001842
    5.35117057    0.00001962    0.00000122    0.00001840
    5.45150502    0.00001959    0.00000129    0.00001831
    5.55183946    0.00001947    0.00000134    0.00001814
    5.65217391    0.00001921    0.00000137    0.00001784
    5.75250836    0.00001873    0.00000138    0.00001735
    5.85284281    0.00001799    0.00000136    0.00001663
