# cutoff: 70, rho cutoff: 500, cell size: 10.0 a.u.
0.4	-61.82398476
0.5	-63.72722498
0.6	-64.38094619
0.7	-64.47862640
0.8	-64.40491125
0.9	-64.29738736
1.0	-64.19432684
1.2	-64.03702594
1.4	-63.94245621
