# O1 atom, pseudo: US2, mer set 19 00:21:24 CEST 2007
70	-31.76728145
50	-31.76705543
42	-31.76657861
35	-31.76604913
25	-31.76376740
18	-31.70027301
15	-31.56587447
13	-31.20233358
