# cutoff: 70, rho cutoff: 500, cell size: 10.0 a.u.
0.4	-61.86069297
0.5	-63.71722280
0.6	-64.37612769
0.7	-64.47637829
0.8	-64.40390564
0.9	-64.29684919
1.0	-64.19389664
1.2	-64.03664384
1.4	-63.94209564
