# O1 atom, pseudo: US1, mer set 19 00:21:23 CEST 2007
70	-31.86797758
50	-31.86776835
42	-31.86731860
35	-31.86678934
25	-31.86496949
18	-31.80274409
15	-31.66792610
13	-31.30052592
