# cutoff: 70, rho cutoff: 500, cell size: 10.0 a.u.
0.4	-62.20470993
0.5	-63.96693811
0.6	-64.42400482
0.7	-64.46097985
0.8	-64.37446278
0.9	-64.26476933
1.0	-64.15946104
1.2	-64.00137292
1.4	-63.90652373
