# O1 atom, pseudo: NC2, mer set 19 00:21:23 CEST 2007
70	-31.76667599
50	-31.73548379
42	-31.65566695
35	-31.51797462
25	-30.95515200
18	-30.20514960
15	-29.74468232
13	-29.09264938
