# cutoff: 70, rho cutoff: 500, cell size: 10.0 a.u.
0.4	-62.18671031
0.5	-63.84123700
0.6	-64.26348599
0.7	-64.29377431
0.8	-64.20706382
0.9	-64.09635503
1.0	-63.99223933
1.2	-63.83431302
1.4	-63.73964240
