# cutoff: 70, rho cutoff: 500, cell size: 10.0 a.u.
0.4	-61.82361039
0.5	-63.72689245
0.6	-64.38064585
0.7	-64.47835015
0.8	-64.40465180
0.9	-64.29713903
1.0	-64.19408588
1.2	-64.03679419
1.4	-63.94222980
