# cutoff: 70, rho cutoff: 500, cell size: 10.0 a.u.
0.4	-61.66243441
0.5	-63.54204382
0.6	-64.18182998
0.7	-64.27711007
0.8	-64.20303668
0.9	-64.09553751
1.0	-63.99250555
1.2	-63.83515929
1.4	-63.74062197
