# cutoff: 70, rho cutoff: 500, cell size: 10.0 a.u.
0.4	-61.86832688
0.5	-63.71173908
0.6	-64.37630145
0.7	-64.47649243
0.8	-64.40405096
0.9	-64.29724356
1.0	-64.19466108
1.2	-64.03820605
1.4	-63.94414488
