      0.0000000000      0.0000000000      0.0137758694
      0.1949492083      0.0336451097      0.0507244549
      0.3614916313      0.1329902558      0.0737447875
      0.4999977016      0.2051542033      0.0339273795
      0.6385020659      0.1328991192      0.0738505322
      0.8050597164      0.0334992878      0.0508928871
      1.0000000000     -0.0001993767      0.0185906610
