      0.0000000000      0.0000000000      0.0185528770
      0.2485833683     -0.0693180218      0.0450596986
      0.5000013718      0.0263713076      0.0024351820
      0.7514081637     -0.0693245301      0.0445929097
      1.0000000000      0.0000013007      0.0186308969
