      0.0000000000      0.0000000000      0.0324566412
      0.2507749547     -0.0731251582      0.0245752308
      0.5000036727      0.0172021270      0.0258434284
      0.7492003478     -0.0731307398      0.0253256250
      1.0000000000      0.0000621301      0.0330206521
