      0.0000000000      0.0000000000      0.0110553799
      0.2486302834     -0.0629268975      0.0411238592
      0.5000000087      0.0102075214      0.0392065907
      0.7513695981     -0.0629269238      0.0411201850
      1.0000000000      0.0000000117      0.0110459922
