      0.0000000000      0.0000000000      0.0064270116
      0.2499607659     -0.0630020865      0.0027472073
      0.5000082889      0.0334810185      0.0062981932
      0.7500928402     -0.0643009522      0.0024847225
      1.0000000000     -0.0000020372      0.0060875566
