  0.00000000E+00 -0.26968746E+02
  0.11116747E-01 -0.26968725E+02
  0.22233494E-01 -0.26968661E+02
  0.33350240E-01 -0.26968556E+02
  0.44466987E-01 -0.26968409E+02
  0.55583734E-01 -0.26968223E+02
  0.66700481E-01 -0.26967997E+02
  0.77817228E-01 -0.26967735E+02
  0.88933975E-01 -0.26967439E+02
  0.10005072E+00 -0.26967109E+02
  0.11116747E+00 -0.26966750E+02
  0.12228422E+00 -0.26966363E+02
  0.13340096E+00 -0.26965951E+02
  0.14451771E+00 -0.26965519E+02
  0.15563446E+00 -0.26965068E+02
  0.16675120E+00 -0.26964602E+02
  0.17786795E+00 -0.26964126E+02
  0.18898470E+00 -0.26963642E+02
  0.20010144E+00 -0.26963154E+02
  0.21121819E+00 -0.26962666E+02
  0.22233494E+00 -0.26962181E+02
  0.23345168E+00 -0.26961704E+02
  0.24456843E+00 -0.26961237E+02
  0.25568518E+00 -0.26960785E+02
  0.26680192E+00 -0.26960352E+02
  0.27791867E+00 -0.26959940E+02
  0.28903542E+00 -0.26959553E+02
  0.30015216E+00 -0.26959194E+02
  0.31126891E+00 -0.26958866E+02
  0.32238566E+00 -0.26958572E+02
  0.33350240E+00 -0.26958314E+02
  0.34461915E+00 -0.26958096E+02
  0.35573590E+00 -0.26957919E+02
  0.36685265E+00 -0.26957785E+02
  0.37796939E+00 -0.26957697E+02
  0.38908614E+00 -0.26957654E+02
  0.40020289E+00 -0.26957660E+02
  0.41131963E+00 -0.26957714E+02
  0.42243638E+00 -0.26957817E+02
  0.43355313E+00 -0.26957970E+02
  0.44466987E+00 -0.26958172E+02
  0.45578662E+00 -0.26958424E+02
  0.46690337E+00 -0.26958725E+02
  0.47802011E+00 -0.26959073E+02
  0.48913686E+00 -0.26959468E+02
  0.50025361E+00 -0.26959909E+02
  0.51137035E+00 -0.26960393E+02
  0.52248710E+00 -0.26960919E+02
  0.53360385E+00 -0.26961484E+02
  0.54472059E+00 -0.26962086E+02
  0.55583734E+00 -0.26962722E+02
  0.56695409E+00 -0.26963389E+02
  0.57807084E+00 -0.26964083E+02
  0.58918758E+00 -0.26964801E+02
  0.60030433E+00 -0.26965540E+02
  0.61142108E+00 -0.26966295E+02
  0.62253782E+00 -0.26967063E+02
  0.63365457E+00 -0.26967839E+02
  0.64477132E+00 -0.26968619E+02
  0.65588806E+00 -0.26969398E+02
  0.66700481E+00 -0.26970172E+02
  0.67812156E+00 -0.26970937E+02
  0.68923830E+00 -0.26971687E+02
  0.70035505E+00 -0.26972418E+02
  0.71147180E+00 -0.26973125E+02
  0.72258854E+00 -0.26973804E+02
  0.73370529E+00 -0.26974449E+02
  0.74482204E+00 -0.26975057E+02
  0.75593878E+00 -0.26975623E+02
  0.76705553E+00 -0.26976142E+02
  0.77817228E+00 -0.26976609E+02
  0.78928902E+00 -0.26977022E+02
  0.80040577E+00 -0.26977376E+02
  0.81152252E+00 -0.26977667E+02
  0.82263927E+00 -0.26977891E+02
  0.83375601E+00 -0.26978045E+02
  0.84487276E+00 -0.26978126E+02
  0.85598951E+00 -0.26978131E+02
  0.86710625E+00 -0.26978058E+02
  0.87822300E+00 -0.26977903E+02
  0.88933975E+00 -0.26977666E+02
  0.90045649E+00 -0.26977343E+02
  0.91157324E+00 -0.26976935E+02
  0.92268999E+00 -0.26976440E+02
  0.93380673E+00 -0.26975858E+02
  0.94492348E+00 -0.26975188E+02
  0.95604023E+00 -0.26974431E+02
  0.96715697E+00 -0.26973588E+02
  0.97827372E+00 -0.26972660E+02
  0.98939047E+00 -0.26971651E+02
  0.10005072E+01 -0.26970564E+02
  0.10116240E+01 -0.26969404E+02
  0.10227407E+01 -0.26968177E+02
  0.10338575E+01 -0.26966894E+02
  0.10449742E+01 -0.26965570E+02
  0.10560909E+01 -0.26964225E+02
  0.10672077E+01 -0.26962896E+02
  0.10783244E+01 -0.26961639E+02
  0.10894412E+01 -0.26960551E+02
  0.11005579E+01 -0.26959779E+02
  0.11116747E+01 -0.26959493E+02
  0.11229043E+01 -0.26959582E+02
  0.11341339E+01 -0.26959692E+02
