    4.3373    2.5397
    4.3873    2.5357
    4.4373    2.5331
    4.4873    2.5322
 
    0.0000    8.9472
    0.1000    8.8804
    0.2000    8.6851
    0.3000    8.3781
    0.4000    7.9900
    0.5000    7.5673
    0.6000    7.1698
    0.7000    6.8635
    0.8000    6.7081
    0.9000    6.7429
    1.0000    6.9754
    1.0354    6.9747
    1.0707    6.9727
    1.1061    6.9706
    1.1414    6.9697
    1.1768    6.9719
    1.2121    6.9791
    1.2475    6.9932
    1.2828    7.0159
    1.3182    7.0487
    1.3536    7.0926
    1.3536    7.0926
    1.4596    7.2939
    1.5657    7.5909
    1.6718    7.9524
    1.7778    8.3362
    1.8839    8.7010
    1.9899    9.0142
    2.0960    9.2519
    2.2021    9.1908
    2.3081    9.0071
    2.4142    8.9472
    2.5008    9.0263
    2.5874    9.1831
    2.6740    9.1136
    2.7606    8.9220
    2.8472    8.6851
    2.9338    8.4410
    3.0204    8.2183
    3.1070    8.0406
    3.1936    7.9262
    3.2802    7.8868
    3.3509    7.8780
    3.4217    7.8495
    3.4924    7.7982
    3.5631    7.7252
    3.6338    7.6393
    3.7045    7.5572
    3.7752    7.4996
    3.8459    7.4883
    3.9166    7.5430
    3.9873    7.6789
    4.0373    7.6612
    4.0873    7.6100
    4.1373    7.5306
    4.1873    7.4314
    4.2373    7.3223
    4.2873    7.2141
    4.3373    7.1173
    4.3873    7.0410
    4.4373    6.9922
    4.4873    6.9754
 
    0.0000    8.9472
    0.1000    9.1578
    0.2000    9.7098
    0.3000    9.6712
    0.4000    9.5452
    0.5000    9.2959
    0.6000    8.9136
    0.7000    8.4243
    0.8000    7.8860
    0.9000    7.3767
    1.0000    6.9754
    1.0354    6.9931
    1.0707    7.0457
    1.1061    7.1321
    1.1414    7.2505
    1.1768    7.3983
    1.2121    7.5724
    1.2475    7.7691
    1.2828    7.9843
    1.3182    8.2134
    1.3536    8.4517
    1.3536    8.4517
    1.4596    9.1729
    1.5657    9.8050
    1.6718   10.2445
    1.7778   10.4325
    1.8839   10.3659
    1.9899    9.9689
    2.0960    9.5078
    2.2021    9.3292
    2.3081    9.0494
    2.4142    8.9472
    2.5008    9.0263
    2.5874    9.2559
    2.6740    9.6134
    2.7606   10.0640
    2.8472   10.5635
    2.9338   11.0630
    3.0204   11.5136
    3.1070   11.8711
    3.1936   12.1007
    3.2802   12.1798
    3.3509   12.0042
    3.4217   11.5582
    3.4924   10.9754
    3.5631   10.3476
    3.6338    9.7295
    3.7045    9.1564
    3.7752    8.6523
    3.8459    8.2332
    3.9166    7.9081
    3.9873    7.6800
    4.0373    7.6623
    4.0873    7.6110
    4.1373    7.5315
    4.1873    7.4321
    4.2373    7.3228
    4.2873    7.2144
    4.3373    7.1175
    4.3873    7.0411
    4.4373    6.9922
    4.4873    6.9754
 
    0.0000    8.9472
    0.1000    9.1578
    0.2000    9.7615
    0.3000   10.6792
    0.4000   11.7963
    0.5000   12.9835
    0.6000   14.1169
    0.7000   15.0932
    0.8000   15.8368
    0.9000   16.2997
    1.0000   16.4566
    1.0354   16.4401
    1.0707   16.3907
    1.1061   16.3091
    1.1414   16.1961
    1.1768   16.0531
    1.2121   15.8817
    1.2475   15.6839
    1.2828   15.4619
    1.3182   15.2180
    1.3536   14.9551
    1.3536   14.9551
    1.4596   14.0795
    1.5657   13.1353
    1.6718   12.1978
    1.7778   11.3305
    1.8839   10.5791
    1.9899   10.0953
    2.0960    9.7128
    2.2021    9.3739
    2.3081    9.1632
    2.4142    8.9472
    2.5008    9.0459
    2.5874    9.2559
    2.6740    9.6134
    2.7606   10.0640
    2.8472   10.5635
    2.9338   11.0630
    3.0204   11.5136
    3.1070   11.8711
    3.1936   12.1007
    3.2802   12.1798
    3.3509   12.2390
    3.4217   12.4170
    3.4924   12.7125
    3.5631   13.1171
    3.6338   13.6119
    3.7045   14.1685
    3.7752   14.7527
    3.8459   15.3279
    3.9166   15.8593
    3.9873   16.3152
    4.0373   16.3191
    4.0873   16.3305
    4.1373   16.3477
    4.1873   16.3686
    4.2373   16.3908
    4.2873   16.4122
    4.3373   16.4306
    4.3873   16.4448
    4.4373   16.4536
    4.4873   16.4566
 
    0.0000    9.7019
    0.1000    9.7075
    0.2000    9.7615
    0.3000   10.6792
    0.4000   11.7963
    0.5000   12.9835
    0.6000   14.1169
    0.7000   15.0932
    0.8000   15.8368
    0.9000   16.2997
    1.0000   16.4566
    1.0354   16.4701
    1.0707   16.5097
    1.1061   16.5731
    1.1414   16.6567
    1.1768   16.7558
    1.2121   16.8645
    1.2475   16.9768
    1.2828   17.0862
    1.3182   17.1859
    1.3536   17.2697
    1.3536   17.2697
    1.4596   17.3672
    1.5657   17.1386
    1.6718   16.5171
    1.7778   15.5118
    1.8839   14.2081
    1.9899   12.7553
    2.0960   11.3457
    2.2021   10.2080
    2.3081    9.7297
    2.4142    9.7019
    2.5008    9.7171
    2.5874    9.9104
    2.6740   10.4947
    2.7606   11.3351
    2.8472   12.2911
    2.9338   13.2543
    3.0204   14.1258
    3.1070   14.8183
    3.1936   15.2632
    3.2802   15.4165
    3.3509   15.5498
    3.4217   15.8695
    3.4924   16.2443
    3.5631   16.5863
    3.6338   16.8460
    3.7045   16.9952
    3.7752   17.0184
    3.8459   16.9098
    3.9166   16.6720
    3.9873   16.3163
    4.0373   16.3202
    4.0873   16.3314
    4.1373   16.3485
    4.1873   16.3693
    4.2373   16.3914
    4.2873   16.4125
    4.3373   16.4308
    4.3873   16.4449
    4.4373   16.4536
    4.4873   16.4566
 
