 ZG-Velocities (Ang/ps)
   Si     -0.24026524     1.85939595     2.04877013
   Si      1.25428077    -1.85386410     1.68696925
   Si      3.57297310    -1.40082558    -1.95043894
   Si     -1.61954614     4.55520988    -1.45387407
   Si      2.26644539     1.48552854     0.10630577
   Si      0.79313592     3.27305384    -3.43575719
   Si     -4.32561285    -0.49722866     1.48505636
   Si     -1.27424119     3.45721572     1.18035922
   Si      0.97758434     1.96232928     2.04384230
   Si      0.97049407    -4.63279401    -0.54243647
 ZG-velocities vs exact velocities from momentum operator in second quantization:
   Si   2.55936837  2.30348980  2.27309636
   Si   2.46995879  2.46995879  2.46995879
   Si   2.50725257  2.48082960  2.67206590
   Si   2.46995793  2.46995793  2.46995793
